id,ra,dec,otype
COSMOS2015 247696,150.3132916666667,1.6593333333333333,G
COSMOS2015 252943,149.97958333333332,1.6669166666666666,G
COSMOS2015 258970,150.6465,1.6772777777777776,G
2MASX J18110537+4124150,272.77246006967255,41.40407547161361,G
WISE J181305.31+491735.4,273.27214282786167,49.29310649700361,G
COSMOS2015 1051517,149.83904166666667,2.89825,G
COSMOS J095913.29+025334.5,149.805375,2.892916666666667,G
COSMOS2015 250384,149.70108333333334,1.6635833333333334,G
COSMOS2015 257749,150.27204166666667,1.6744722222222221,G
LEDA 2155925,148.39249999999998,39.80472222222222,G
[RTG2015] 1695,53.184199,-27.808906,G
LEDA  381840,34.675,-58.13333333333333,G
WiggleZ S15J150139240+03173759,225.4134996,3.293775,G
SDSSCGB 71004.2,193.028375,16.102475,G
COSMOS2015 1056537,149.728,2.9044166666666666,G
WISE J044628.82-255227.9,71.62015432321667,-25.874415797586668,G
COSMOS2015 297852,149.694,1.738888888888889,G
VIPERS 111129319,31.767944,-5.003926,G
WiggleZ S15J150130819+05584766,225.37841279999998,5.979905000000001,G
WiggleZ R01J010035096+04201023,15.146270600000001,4.336146,G
WiggleZ R01J005814718+04131752,14.5613605,4.221504999999999,G
WiggleZ R01J010015978-00041311,15.066609899999998,-0.07033599999999998,G
LEDA 2051164,202.80232858667998,34.56664585153,G
WiggleZ R01J005752998-00014336,14.4708609,-0.028740000000000005,G
WiggleZ S15J150433206+01194930,226.13835719999997,1.330361,G
6dFGS gJ220449.8-222606,331.20762901718,-22.43497061314,G
2MASX J18152007+4829039,273.8337224248396,48.48434392572334,G
WISE J185418.00+543029.3,283.5749965991954,54.50813526510917,G
SDSS J151606.60+060522.5,229.027524,6.089595,G
[RTG2015] 3726,53.170345,-27.797757,G
SDSS J151930.53+442313.6,229.87720835213042,44.387133756581115,G
SDSS J150302.41-013411.8,225.760078,-1.5699459999999998,G
WiggleZ R01J005915167-02373530,14.813233000000006,-2.626499,G
WiggleZ S15J150407676+06491410,226.03198469999998,6.820582,G
WiggleZ S15J150227168+04530122,225.61320029999996,4.883672,G
COSMOS2015 250503,150.09083333333334,1.663611111111111,G
2MASX J19034442+5151095,285.9353296754067,51.85264046657639,G
WISE J004942.35-235324.2,12.426463617928333,-23.890158965078058,G
COSMOS2015 247462,149.53304166666666,1.6578333333333333,G
COSMOS2015 1042720,149.76545833333333,2.8855,G
WiggleZ S15J150152126+01401411,225.4671904,1.6705860000000001,G
[RTG2015] 1866,53.179064,-27.807851,G
WISE J190158.82+490810.9,285.495096722065,49.13634212185417,G
WISE J182937.91+561722.4,277.40794376930955,56.28959469051277,G
COSMOS2015 261659,150.1650416666667,1.680333333333333,G
COSMOS2015 256603,150.42233333333334,1.6737499999999998,G
SDSSCGB 28045.2,155.34910416666665,49.85455833333334,G
WISE J193807.11+495124.4,294.5296461929729,49.856753940875834,G
COSMOS2015 1021198,149.78879166666664,2.8553611111111112,G
COSMOS2015 1053081,149.84854166666665,2.900166666666667,G
COSMOS2015 1039980,149.83799999999997,2.8806944444444444,G
2MASX J18340514+4502447,278.52167611421123,45.04563352083555,G
LEDA  124679,5.054778195060001,-38.89331277193,G
LEDA 3088381,34.67583333333333,37.12722222222222,G
WiggleZ S15J150423805+05393281,226.09918589999998,5.659115,G
SDSSCGB 17144.1,203.72674821651,24.343629810990002,G
WiggleZ S15J150138834+01561393,225.4118097,1.9372020000000008,G
COSMOS2015 258657,150.29520833333333,1.6772777777777776,G
WISE J192349.08+443244.7,290.95452683255166,44.545676548805545,G
COSMOS2015 260021,149.88766666666666,1.6791388888888887,G
SDSS J151603.70+052009.3,229.015438,5.335939,G
2MASX J19222737+4712475,290.6140257615842,47.21324883227222,G
SDSSCGB 20228.4,168.18301666666665,13.215672222222222,G
GAMA 4090405,139.8147,-0.15667,G
SDSS J155506.73+452726.7,238.77804816931416,45.457432379961126,G
EGSIRAC J141659.78+522537.2,214.24906449999997,52.42702630555556,G
WiggleZ R01J010003609-01531413,15.015075999999999,-1.8872860000000002,G
WiggleZ R01J010030111+04561895,15.125500100000004,4.938568,G
WiggleZ S15J150435946+02504585,226.1497735,2.846069,G
WiggleZ S15J150345479-00074083,225.9394948,-0.12800700000000004,G
COSMOS2015 1033030,149.75649999999996,2.8717777777777775,G
COSMOS2015 1038961,149.74812500000002,2.880333333333333,G
WINGS J220725.76-051627.2,331.85736,-5.27422,G
COSMOS2015 1018803,149.78116666666665,2.850916666666667,G
WiggleZ S15J150439810+05114605,226.165874,5.196125,G
COSMOS2015 1051092,149.87675,2.896472222222222,G
WiggleZ R01J005920754-01254061,14.836509999999997,-1.4279760000000001,G
WISE J180104.47+605917.9,270.2686082046108,60.98830967363029,G
SDSS J150320.21+012658.0,225.834226,1.4494639999999999,G
WISE J042955.64-262500.3,67.48189218195292,-26.416837009667223,G
LEDA 1615179,14.40125,20.065833333333334,G
[RTG2015] 3596,53.167959,-27.798322,G
WiggleZ S15J150230290+03485302,225.6262092,3.814728,G
COSMOS2015 257860,150.668375,1.675472222222222,G
2MFGC 12398,230.13565,-13.489905555555556,G
SDSSCGB 20413.4,118.16586249999999,9.294969444444444,G
COSMOS2015 251490,149.893375,1.6649722222222223,G
COSMOS2015 251250,150.139125,1.664611111111111,G
SDSS J155606.88+455542.4,239.02868803157043,45.92843394127416,G
COSMOS2015 1020457,149.79445833333332,2.854166666666667,G
COSMOS2015 249918,149.58558333333335,1.662,G
GOODS J123633.25+621050.4,189.13852166666666,62.180658611111106,G
2dFGRS TGS438Z097,5.734999999999999,-32.41361111111111,G
LEDA 4359426,198.07561889997996,36.372964466679996,G
LCRS B001423.9-422039,4.22325,-42.06655555555555,G
2MASX J04430384-2639199,70.76586326852959,-26.655498963822776,G
2MASX J04494269-0627074,72.42784112424,-6.452034771739999,G
ShaSS 409044217,201.9440466,-30.434035300000005,G
WISE J191316.15+480802.1,288.3172768216008,48.133870822293886,G
COSMOS2015 252965,149.9245833333333,1.6673333333333333,G
WiggleZ R01J005857803+00135209,14.740881899999996,0.231107,G
[RTG2015] 1718,53.169096,-27.808788,G
LEDA 1684875,201.21113749999998,23.295844444444448,G
WiggleZ S15J150251163+03290980,225.7131809,3.486055,G
SDSS J150302.60+042842.2,225.760856,4.478391,G
SDSS J154927.89+464908.1,237.3661949116775,46.818926346670274,G
WiggleZ S15J150334441+01390986,225.8935059,1.65274,G
WiggleZ S15J150310221+03553160,225.79258919999998,3.9254439999999997,G
COSMOS J095915.86+025227.6,149.81608333333332,2.8743333333333334,G
[RTG2015] 3632,53.134814,-27.798212,G
COSMOS2015 1034884,149.735,2.87425,G
WiggleZ S15J150326112+06060456,225.85880179999998,6.101267,G
SDSS J152459.76+461042.3,231.2490253126667,46.178409076753326,G
WiggleZ R01J005942625-00162719,14.927642400000003,-0.274247,G
LEDA  285051,33.866249999999994,-68.55111111111111,G
COSMOS2015 1045948,149.79316666666665,2.889972222222222,G
2MASX J05595032+5346064,89.95981970264084,53.768400030180544,G
LEDA 2360078,181.36201357738997,50.00748977615,G
COSMOS2015 250564,150.06070833333334,1.663861111111111,G
WiggleZ S15J150223012-00335339,225.59588279999997,-0.56483,G
COSMOS2015 260071,150.50812499999998,1.6795277777777777,G
WiggleZ R01J005841386-01085524,14.672478999999997,-1.1487049999999999,G
COSMOS2015 254646,150.08032083333333,1.6695666666666664,G
WISE J183629.06+440722.0,279.1210944049842,44.12278345867972,G
SDSS J150538.12+421308.4,226.40888548729916,42.2190386145625,G
COSMOS2015 1045694,149.765,2.8902222222222225,G
WiggleZ R01J010007046-00202556,15.029393399999996,-0.34046199999999993,G
SDSSCGB 54912.6,193.13042916666666,31.043488888888888,G
WiggleZ S15J150323343+05173460,225.8472624,5.292945,G
WISE J193257.14+510747.9,293.2380646523642,51.13000724018,G
SMH J034655.8-543958.6,56.7327995,-54.6663017,G
WISE J202817.63+534905.1,307.0735673495458,53.81807801068751,G
GAMA 936535,139.9994,0.6391799999999999,G
COSMOS2015 1057406,149.82704166666667,2.9055833333333334,G
COSMOS2015 251178,149.92783333333333,1.6646388888888888,G
SDSS J152343.43+450212.3,230.93098605307208,45.036755313855544,G
COSMOS J095918.95+025302.5,149.82895833333333,2.884027777777778,G
LEDA 1446756,170.15125,14.009444444444444,G
COSMOS2015 1028010,149.8134583333333,2.863777777777778,G
COSMOS2015 257421,149.51208333333332,1.674861111111111,G
SDSS J160025.22+451157.9,240.10509393305415,45.19943018430722,G
2MASX J22393868-4518100,339.91132787579,-45.30287177435,G
LEDA  407441,300.08625000000006,-55.634166666666665,G
SDSS J151722.68+050038.4,229.344519,5.010689,G
SDSS J151340.72+413836.9,228.4196816890671,41.64359232530333,G
COSMOS2015 1035762,149.84354166666665,2.874527777777778,G
WiggleZ S15J150240306+04562354,225.6679396,4.939872,G
SDSS J092252.45+011225.6,140.71854166666668,1.2071305555555556,G
WiggleZ S15J150252864+06424296,225.72026869999996,6.711934,G
WiggleZ R01J005851581+04385988,14.714956099999997,4.649937999999999,G
WiggleZ R01J005836535-03174280,14.652267999999998,-3.2952500000000002,G
[RTG2015] 1845,53.172063,-27.808008,G
WiggleZ S15J150321916+04162409,225.8413162,4.273359,G
LEDA 2032727,157.885,33.470555555555556,G
COSMOS2015 1058758,149.81645833333332,2.9080555555555554,G
SDSS J154737.80+462803.9,236.90753544881252,46.46777496108028,G
LEDA  225574,14.376666666666665,-81.41027777777778,G
[RTG2015] 3714,53.174758,-27.797756,G
COSMOS2015 1043214,149.84879166666667,2.886138888888889,G
2MASX J18043524+5709344,271.1469555373079,57.15963119872195,G
LCRS B235838.1-392308,0.2998333333333333,-39.10722222222223,G
COSMOS2015 1038606,149.79949999999997,2.8797777777777775,G
COSMOS2015 296616,150.366125,1.7381944444444446,G
COSMOS2015 1021752,149.7785,2.856361111111111,G
COSMOS2015 250589,150.26383333333334,1.6628333333333332,G
LEDA  665824,27.677020499887917,-34.192375299232495,G
COSMOS2015 259089,150.00954166666668,1.676361111111111,G
WiggleZ S15J150229252+02585704,225.62188189999998,2.9825120000000003,G
ShaSS 406070548,202.04877169999997,-33.7010583,G
SDSSCGB 63450.4,127.00751666666665,39.74373055555556,G
NGP9 F322-1240566,191.42933333333332,28.435555555555556,G
COSMOS2015 1030467,149.87737499999997,2.8673611111111112,G
LEDA 1939759,249.21048311570289,31.277760636232774,G
WiggleZ R01J010020744+00184537,15.086471400000002,0.312574,G
SDSS J150158.77+000105.9,225.494878,0.018326,G
COSMOS2015 251896,149.88775,1.6659444444444444,G
COSMOS2015 1046518,149.81879166666664,2.890416666666667,G
2MASX J06340454-7245464,98.518564330965,-72.76288098269471,G
COSMOS2015 257976,149.59841666666668,1.6755555555555555,G
WiggleZ S15J150421485+06203921,226.0895195,6.344225,G
SDSS J151634.09+444704.7,229.14206451549205,44.784644751736394,G
GAMA 936586,140.12013,0.6997599999999999,G
VIPERS 118117304,38.175812,-5.036045,G
COSMOS2015 259472,150.15849999999998,1.6780555555555554,G
LEDA   97567,359.9608333333333,40.06305555555555,G
WISE J044825.25-250642.5,72.10523388644042,-25.111841980656664,G
WiggleZ R01J005753846+00515703,14.474394900000005,0.865815,G
LEDA 3562893,225.20964914157997,35.57219628677,G
WiggleZ R01J005937522-03125611,14.906378499999997,-3.215613,G
2MASX J19265497+5725267,291.72894287556494,57.42412349780445,G
WISE J182928.09+454336.9,277.36709301008545,45.726902609547786,G
WiggleZ S15J150206027+06034768,225.52511289999998,6.063244999999999,G
WiggleZ R01J010034477-00014220,15.143690400000004,-0.028417999999999995,G
SDSS J153143.09+450951.0,232.92955480244456,45.164154656769725,G
[RTG2015] 3829,53.130492,-27.797277,G
COSMOS2015 1045977,149.85862499999996,2.8903611111111114,G
WISE J183123.98+451257.8,277.8498415531925,45.21601515345556,G
COSMOS2015 1046279,149.76316666666665,2.8897500000000003,G
2MFGC 13498,252.8392166666667,-62.08678888888889,G
WISE J184109.78+424805.7,280.2907963002021,42.80161216644667,G
COSMOS2015 258683,150.25983333333335,1.6769166666666666,G
COSMOS2015 1054443,149.72795833333336,2.9011666666666667,G
WiggleZ R01J010033734+04500618,15.140596100000003,4.835023,G
2dFGRS TGS361Z026,3.3145833333333337,-30.640555555555554,G
LEDA  835351,202.07849739316998,-20.906421820779997,G
WiggleZ R01J005819206+03374741,14.580064000000002,3.629808,G
COSMOS2015 258273,149.50458333333333,1.6732222222222222,G
WISE J044531.67-245822.6,71.38206407744542,-24.973013760363056,G
LEDA  166799,270.2354416666667,69.49443055555557,G
COSMOS2015 248459,150.007,1.660388888888889,G
COSMOS2015 1056900,149.73783333333333,2.9050555555555553,G
COSMOS2015 1023059,149.885875,2.858777777777778,G
WiggleZ R01J005754106+00471395,14.4754779,0.78718,G
WiggleZ S15J151704233+02565380,229.2676333333,2.9482777778,G
WISE J043254.71-251045.4,68.22796405863167,-25.179269039095,G
GAMA J092303.89+002741.6,140.76623,0.46162,G
2MFGC 14215,271.9474166666667,24.039652777777782,G
COSMOS2015 1048061,149.79629166666666,2.8920555555555554,G
WISE J181946.15+544812.9,274.94229355564,54.80355982975555,G
2MASX J18554757+6120295,283.9480151397896,61.34147820674251,G
WiggleZ S15J150327856+02571064,225.866067,2.952956,G
2dFGRS TGS202Z268,3.810708333333333,-26.588527777777777,G
WiggleZ S15J150252042+03464903,225.7168411,3.7802860000000003,G
GMP 5905,193.90291666666664,27.94388888888889,G
SDSSCGB 19273.3,122.48234166666668,30.46606666666667,G
WISE J043135.95-264255.2,67.89982825484958,-26.71531199325333,G
2dFGRS TGN094Z309,150.55166666666668,-4.726166666666667,G
SDSS J150306.36+411748.6,225.7765000422592,41.29687492184444,G
LEDA 3792217,189.05595749659997,29.17273035352,G
SDSSCGB 64259.3,129.12788333333333,42.508799999999994,G
COSMOS2015 1023923,149.77208333333328,2.8584444444444443,G
WiggleZ S15J150411288+04124954,226.0470339,4.213759999999999,G
LEDA 1239044,151.49291666666667,2.8486111111111114,G
SDSS J151848.54+434122.6,229.70228473671122,43.689613880546375,G
SDSSCGB 42165.2,174.9825875,49.65987222222222,G
WiggleZ S15J150723641+02562222,226.84850599999996,2.939504,G
2dFGRS TGS570Z299,27.97583333333333,-34.53444444444444,G
COSMOS2015 1031647,149.80925000000002,2.865583333333334,G
COSMOS2015 250332,150.34820833333333,1.6634722222222222,G
WiggleZ R01J005912672-01071909,14.802837999999996,-1.121997,G
WiggleZ R01J005853963-02144878,14.724884499999998,-2.2469109999999994,G
LEDA 2216542,245.22861040736083,43.257250280624724,G
WiggleZ R01J005855454-00144175,14.7310959,-0.244959,G
WiggleZ R01J005821353-00355884,14.589008400000003,-0.599707,G
WISE J190210.97+533223.6,285.5457250141442,53.539894123241105,G
LEDA  125140,14.650291666666668,-41.52433333333333,G
2dFGRS TGS180Z164,338.23783333333336,-26.942055555555555,G
COSMOS2015 247191,150.150125,1.658361111111111,G
GOODS J123808.37+621616.4,189.5349325,62.27135972222222,G
LEDA 1792045,234.26291666666665,26.91,G
LCRS B011706.2-391406,19.840958333333333,-38.97266666666667,G
COSMOS2015 1039242,149.79383333333334,2.8805555555555555,G
APMBGC 468+072+077,338.35725,-31.26075,G
SDSS J155009.11+474020.8,237.53801447312622,47.67246495599083,G
SDSSCGB 11549.2,223.78543960571,26.83018605097,G
SDSS J152646.24+435611.3,231.69270830906913,43.936468281138055,G
COSMOS2015 1032749,149.8915,2.8707222222222226,G
SDSS J151919.25+432851.3,229.83019255168287,43.480917307034446,G
COSMOS2015 1047256,149.8515,2.891361111111111,G
SDSS J154857.72+441857.3,237.2405294907642,44.31591958079333,G
WiggleZ S15J150155622+05384174,225.48176019999997,5.644927999999999,G
WiggleZ S15J150239316+06260242,225.66381499999997,6.434007,G
WiggleZ R01J005753133-01505429,14.471423499999998,-1.8484409999999998,G
WiggleZ S15J150304100+05401927,225.76708429999996,5.672019,G
SDSS J150351.95-012451.1,225.966491,-1.41422,G
COSMOS2015 1045785,149.87724999999998,2.890111111111111,G
COSMOS2015 1032607,149.81966666666665,2.8709722222222225,G
2MASX J18083192+4641526,272.133212459962,46.69800352902777,G
WiggleZ R01J010010049-03341941,15.0419065,-3.5720850000000004,G
LCRS B235708.4-393908,359.9274166666667,-39.37386111111111,G
WiggleZ S15J150225458+01215504,225.6060762,1.365289,G
SDSS J150332.68+015625.5,225.886205,1.940434,G
COSMOS2015 252627,150.20524999999998,1.6673055555555556,G
SDSS J110409.70+511010.8,166.04044400121,51.16967902929,G
2MASX J18023448+5840112,270.6436128791142,58.66981903081278,G
COSMOS2015 261648,149.80962499999998,1.6774999999999998,G
2MFGC 14012,266.14134775103,-83.74185018819,G
WISE J043628.54-252236.3,69.11896035833418,-25.376757195311946,G
COSMOS2015 255415,150.36820833333334,1.6708888888888886,G
2dFGRS TGS323Z121,52.93216666666667,-28.67866666666667,G
WiggleZ S15J150158318+05314613,225.4929927,5.5294799999999995,G
SDSS J151545.32+412406.1,228.93884408448832,41.40168564476333,G
2dFGRS TGN174Z232,176.43112499999998,-3.9252777777777776,G
WiggleZ R01J005849907+05034341,14.707984100000001,5.062029000000001,G
2MFGC 14361,275.42126666666667,40.06491111111111,G
WISE J182650.26+573232.8,276.7093715479904,57.54250779844472,G
COSMOS2015 262303,149.546,1.6821388888888886,G
COSMOS2015 248977,150.21875,1.6610555555555553,G
COSMOS2015 699527,149.51733333333334,2.359527777777778,G
SDSS J152311.80+451407.2,230.79916525866335,45.23533222097556,G
COSMOS2015 253788,150.07320833333333,1.6682499999999998,G
LCRS B230434.9-382310,346.83770833333335,-38.11536111111111,G
2dFGRS TGN186Z098,189.84675000000001,-3.09675,G
WiggleZ R01J005822645-02020671,14.594392,-2.0352260000000006,G
WISE J181631.60+452330.6,274.1316879471467,45.39183769001611,G
SDSSCGB 65069.2,226.95002083333333,34.60297222222223,G
COSMOS2015 258233,150.14920833333335,1.6758333333333333,G
WiggleZ S15J150306888+04024050,225.77869939999997,4.044584,G
SDSS J154356.50+444802.5,235.98544437869208,44.800696289357774,G
2MFGC 13862,261.5594166666666,0.6935083333333334,G
COSMOS2015 1052066,149.746375,2.898527777777778,G
COSMOS2015 254232,150.22679166666666,1.6686388888888888,G
SDSS J152105.70+462313.6,230.27378683558118,46.38711702507527,G
LEDA  330316,325.3895833333333,-63.66861111111111,G
SDSS J150149.93-005801.6,225.458055,-0.967116,G
COSMOS2015 1015390,149.86745833333333,2.8472500000000003,G
WISE J184557.81+481653.4,281.49082703573504,48.281430607990835,G
NGP9 F322-1244689,191.74249999999998,28.37313888888889,G
WiggleZ R01J005845305+00500141,14.688809400000004,0.8336969999999999,G
COSMOS2015 1029894,149.77099999999996,2.867666666666667,G
COSMOS2015 260151,150.36275000000003,1.6791666666666665,G
2dFGRS TGS145Z228,16.380041666666664,-26.029416666666666,G
COSMOS2015 1037878,149.77724999999998,2.87825,G
LEDA 4552476,213.152061,9.739531,G
WiggleZ R01J005848457+00284578,14.701941900000001,0.479356,G
SDSSCGB 12531.4,224.4639333333333,23.34035833333333,G
WISE J192150.70+452921.0,290.4612722248437,45.489155246555555,G
COSMOS2015 257529,150.1530833333333,1.6744999999999999,G
COSMOS2015 1046364,149.76695833333332,2.8907777777777777,G
WiggleZ R01J005952941+04321411,14.970625099999998,4.537226,G
2dFGRS TGS180Z206,337.72920833333336,-26.493166666666667,G
SDSS J232150.89-040547.5,350.462061,-4.096539,G
WiggleZ R01J005826182-02593248,14.609129499999996,-2.9923839999999995,G
COSMOS2015 249660,149.74720833333333,1.6621388888888888,G
2dFGRS TGN102Z087,161.22975,-5.274888888888889,G
LEDA 1347908,240.80419349458998,8.48934670836,G
GAMA 9100001,179.91933,-0.80704,G
COSMOS2015 299556,149.89008333333334,1.7408055555555557,G
WiggleZ S15J150428452+02174018,226.1185498,2.294495,G
WiggleZ S15J150403440+04481570,226.0143347,4.804359999999999,G
SDSS J232325.30-034346.8,350.855421,-3.729678,G
COSMOS2015 1050143,149.857875,2.89425,G
WiggleZ R01J010006060+01221240,15.025285000000002,1.370084,G
SDSS J151600.31+422335.3,229.00131162521168,42.39311867751528,G
2MASX J18391811+5732414,279.825586741582,57.544809131718885,G
COSMOS2015 253086,150.6195833333333,1.6677777777777776,G
SDSSCGB 26351.4,29.932750000000006,0.2572861111111111,G
2dFGRS TGN101Z181,159.57541666666665,-6.019388888888889,G
WISE J010513.83-505145.5,16.30774268459458,-50.86265736419334,G
COSMOS2015 1018450,149.8784583333333,2.8515,G
COSMOS2015 260378,149.9000833333333,1.67925,G
2MASX J18392040+4654019,279.8350278644062,46.90054545198139,G
LEDA 1055575,307.91625,-4.6288888888888895,G
2MASX J18143173+5743596,273.6321263996787,57.733163492064996,G
SDSSCGB 17593.3,152.3853625,-2.0695500000000004,G
WiggleZ S15J150253177+05523408,225.72157089999996,5.876135,G
SDSSCGB 70098.4,190.52588333333333,40.88471388888888,G
COSMOS2015 1046747,149.817375,2.8915555555555557,G
2MASX J18140213+5444406,273.50895712128454,54.74462996834418,G
COSMOS2015 261288,150.17333333333332,1.6811666666666665,G
COSMOS2015 254912,149.60004166666667,1.6702777777777775,G
COSMOS2015 251716,150.16225,1.6657499999999998,G
WiggleZ S15J150432057+00315377,226.1335722,0.531604,G
LEDA  506816,14.37,-47.084722222222226,G
SDSS J213501.84-075006.0,323.75770379166664,-7.835023694444443,G
[RGD2013] J112447.854+212924.899,171.19939166666668,21.490249722222224,G
WiggleZ S15J150246439+06483397,225.6934946,6.809435000000001,G
COSMOS2015 1045843,149.76262499999999,2.889638888888889,G
COSMOS2015 298603,149.51504166666666,1.7405,G
COSMOS2015 373924,149.90465,1.86089,G
WiggleZ R01J005951792-01044402,14.965838499999998,-1.0789230000000003,G
SDSSCGB 25535.3,309.0998625,-6.5283138888888885,G
GAMA 3945313,173.55049,-0.40446,G
COSMOS2015 1043009,149.86487499999998,2.886222222222222,G
LEDA 1365662,34.194583333333334,9.475555555555555,G
COSMOS2015 245915,149.96658333333332,1.6566666666666665,G
COSMOS2015 255623,149.4812083333333,1.6718611111111108,G
VIPERS 120046034,31.659046,-4.506638,G
[RTG2015] 1994,53.170232,-27.806877,G
COSMOS2015 248032,150.62333333333333,1.659111111111111,G
2MASS J06423363-6459294,100.64011846564416,-64.99152475274362,G
COSMOS2015 258411,150.39408333333336,1.67675,G
2MASX J23095796-2426069,347.49155948416,-24.43535128551,G
SDSSCGB 15288.4,198.85052499999998,17.192008333333334,G
LCRS B231354.6-383153,349.16137499999996,-38.25833333333333,G
Anon J123625+6206,189.1083075,62.11542055555555,G
LEDA  970269,34.36583333333333,-11.075833333333334,G
LEDA 1323451,197.73125,7.503888888888889,G
WiggleZ R01J005900280+04524594,14.7512051,4.879399,G
SDSS J152030.48+420047.9,230.12701261619168,42.013319711514164,G
SDSSCGB 23781.4,213.66922083333333,22.805977777777777,G
COSMOS2015 1030626,149.74883333333332,2.86825,G
2dFGRS TGS222Z214,27.892083333333332,-27.105833333333333,G
[RTG2015] 3664,53.158463,-27.798041,G
COSMOS2015 249923,150.23833333333332,1.6627777777777777,G
SDSS J160914.42+471920.3,242.31011728627283,47.32230897713778,G
WISE J044045.48-244250.1,70.18955056892251,-24.713904077865557,G
WiggleZ S15J150235761+06340184,225.64900489999997,6.567177,G
SDSS J154307.58+425957.5,235.781615884955,42.999301909016665,G
WiggleZ R01J005832871+03520133,14.636999499999998,3.867008,G
COSMOS2015 262275,149.81466666666665,1.68275,G
WiggleZ S15J150450982+04192464,226.21242499999997,4.323511999999999,G
WiggleZ S15J150324763+04295329,225.8531793,4.498135999999999,G
WiggleZ S15J150328407+02072986,225.8683644,2.124961,G
COSMOS2015 1031110,149.84025,2.8698055555555557,G
WiggleZ R01J005801816+05082809,14.507602100000001,5.141109000000001,G
2MFGC 15527,306.84036249999997,-16.561236111111114,G
COSMOS2015 1049776,149.87608333333333,2.895777777777778,G
COSMOS2015 1030532,149.84695833333333,2.8675,G
2MASX J18061870+5920590,271.5780421753013,59.34964690371055,G
LEDA 3090995,176.724568,11.879057,G
COSMOS2015 261951,149.73666666666668,1.6827777777777777,G
COSMOS2015 1048403,149.7508333333333,2.8922777777777777,G
SDSS J151124.22+052327.8,227.850951,5.391076999999999,G
COSMOS2015 1047365,149.74233333333336,2.8915555555555557,G
SDSSCGB 73456.3,156.99909999999997,17.49133888888889,G
WiggleZ S15J150302550+06224740,225.76062439999998,6.3798330000000005,G
SDSSCGB 56289.2,173.49044583333333,7.928444444444442,G
LEDA 1411753,161.20749999999998,12.559722222222224,G
WiggleZ S15J151706093+05563427,229.2753875,5.9428527778,G
WiggleZ R01J005802072+00031185,14.5086684,0.053264000000000006,G
2MASX J06293994-7350328,97.41659203408251,-73.84258506678806,G
SDSS J153950.01+453245.7,234.95842438334796,45.54602994984,G
WiggleZ R01J005916010-01270255,14.816746,-1.450736,G
COSMOS2015 382540,149.39379,1.87158,G
SDSS J151258.86+404735.6,228.24527521574456,40.793210325642775,G
WiggleZ R01J005820083-00131323,14.583717899999998,-0.22036999999999998,G
WISE J003116.95-252432.4,7.820696769024166,-25.409029255270276,G
COSMOS2015 254716,150.4669166666667,1.670111111111111,G
2MFGC 14418,277.13260202852996,42.95998752729,G
WiggleZ S15J150207689+06525600,225.53203899999997,6.882222,G
COSMOS2015 1029429,149.89187499999997,2.8661666666666665,G
COSMOS2015 257807,150.38524999999998,1.675611111111111,G
[RTG2015] 3535,53.184682,-27.798614,G
COSMOS2015 297059,149.47262499999997,1.7385,G
WISE J182742.48+543731.6,276.9270155844654,54.62542742719473,G
COSMOS2015 257093,149.97032083333332,1.672925,G
COSMOS2015 378449,150.01387499999998,1.8671944444444446,G
WiggleZ R01J005935767-02083913,14.899067500000001,-2.1442319999999997,G
WiggleZ R01J005850031-00404908,14.708498400000002,-0.680327,G
[RTG2015] 3689,53.131534,-27.797978,G
WISE J192723.59+515718.7,291.84824727641126,51.95516529501417,G
COSMOS2015 254947,149.56462499999998,1.670861111111111,G
2MASX J18022901+6151068,270.62090977646835,61.85198925543028,G
COSMOS2015 246928,150.17695833333335,1.658,G
COSMOS2015 251113,150.05204166666667,1.6646666666666665,G
CLASHVLT J041609.3-240215,64.038892,-24.03773,G
COSMOS2015 258020,149.82204166666665,1.6754999999999998,G
WiggleZ R01J005809058-01101309,14.537779000000006,-1.170332,G
SDSS J152358.87+431959.3,230.995317,43.333149,G
SDSSCGB 38277.2,328.76975704886996,11.69357854424,G
COSMOS2015 379131,149.49304166666667,1.8684166666666668,G
COSMOS2015 253068,149.46066666666664,1.667972222222222,G
WiggleZ R01J005750219-03024265,14.459281,-3.0452079999999997,G
COSMOS2015 255254,150.16350000000003,1.6713888888888888,G
COSMOS2015 699749,150.71258333333333,2.360777777777778,G
COSMOS2015 247775,150.27016666666668,1.6595555555555555,G
COSMOS2015 299144,150.02258333333333,1.741277777777778,G
LEDA 4005885,232.18593323088,31.391808123409998,G
SDSS J155022.63+445109.4,237.5943088539246,44.85261411746472,G
VIPERS 110176634,30.646948,-4.806679,G
SDSS J152432.75+422135.2,231.13648276156752,42.3598201700689,G
WISE J192918.14+450904.9,292.3256612366671,45.15134817187944,G
WiggleZ S15J150202092+06315822,225.5087152,6.532839000000001,G
WiggleZ R01J005801214-03240847,14.505094000000003,-3.4023820000000002,G
WiggleZ S15J151646720+06152029,229.19466509999998,6.255635,G
GAMA J092341.27-003342.7,140.92197,-0.56186,G
COSMOS2015 253825,149.97979166666664,1.6687777777777777,G
COSMOS2015 259859,150.00329166666668,1.6784166666666667,G
LEDA  722152,5.630413819736251,-30.04169013679084,G
SDSS J150149.00+013910.9,225.454201,1.653048,G
WiggleZ R01J005939445+05064680,14.9143931,5.112972,G
2dFGRS TGS333Z188,331.61204166666664,-30.638805555555557,G
LEDA  166156,197.52916666666664,-26.59611111111111,G
